Product Name,Customer ID,Order City,Quantity,Total Sales Value,Order Status,Timestamp,Unit Price
Gaming Console,4b465f37-c042-4de5-a885-678fb0ca6201,San Francisco,7,1431.08,Pending,6/3/2024,204.44
Smartphone,a01e5910-4b7d-477d-b5ea-b4bce2d7d104,Boston,5,696.05,Pending,1/22/2025,139.21
Keyboard,44fedbd1-2c3e-4c36-8c96-97153b5b31db,Houston,7,2225.02,Cancelled,5/7/2024,317.86
Gaming Console,154e27be-959c-484b-b647-1a0c6a38377a,New York,3,1134.9,Pending,5/7/2024,378.3
Mouse,aced711f-819d-467c-8ade-f147b1cf5802,Houston,8,1384.8,Cancelled,8/2/2024,173.1
Smartwatch,7fcb99c6-f201-4bf0-9ba7-97de708b9577,Dallas,5,2178,Pending,6/7/2024,435.6
Camera,692f27fc-1ed2-4e44-b969-172337b7d397,Miami,1,203.74,Delivered,7/30/2024,203.74
Smartphone,47d459bb-e020-4de6-929e-1447135f7df9,Houston,10,1899.3,Cancelled,12/4/2024,189.93
Smartwatch,846fc6ce-f72f-45fc-b5ed-ffa4bc87edc9,Miami,6,801.36,Cancelled,4/11/2024,133.56
Headphones,7596154a-3a82-4aa9-b6c3-542ead222fee,Phoenix,9,3161.16,Cancelled,2/9/2024,351.24
Tablet,865174e2-40ec-4ca2-816e-b13e500e198c,Boston,10,4173.3,Cancelled,2/19/2024,417.33
Monitor,a370c711-965b-42de-8763-76903d96a4c1,Seattle,10,3578.9,Delivered,12/5/2024,357.89
Laptop,b62e9fd9-2a76-4eae-baf7-7d3d8a0779e7,Phoenix,1,458.4,Pending,3/6/2024,458.4
Smartwatch,32b3ed5b-2907-46b4-9695-26b89323853f,San Francisco,10,294.3,Shipped,3/3/2024,29.43
Laptop,5a2c1934-fd53-481a-b64f-d4f77b697bc4,Boston,3,1377.15,Shipped,7/9/2024,459.05
Laptop,579ac981-9e11-483d-8b41-5c4087f213d5,Phoenix,3,73.23,Delivered,1/2/2025,24.41
Gaming Console,704e7dee-3c8f-45e2-9950-10046db3bf3d,Seattle,10,3784.3,Shipped,9/28/2024,378.43
Keyboard,8070256f-7934-4d17-aa24-7bd26bb9e9f3,Miami,7,2936.57,Delivered,9/16/2024,419.51
Tablet,98faa4b7-ac13-4e12-b8db-790269eaae43,Houston,1,256.28,Shipped,11/1/2024,256.28
Laptop,ad339a7f-a335-4bcf-aeb6-2f4551adcf28,Houston,6,487.56,Delivered,1/9/2025,81.26
Mouse,a8f85ade-48bb-48bc-8bdb-37981ec7f527,Boston,9,4155.48,Cancelled,6/1/2024,461.72
Tablet,81f7caf3-ecb9-4bdc-b995-42dbdb4f3666,Miami,8,2172.88,Delivered,3/13/2024,271.61
Headphones,2b0ec058-1052-4b1b-b4e9-32d33c24a831,Chicago,10,127.9,Delivered,2/3/2024,12.79
Laptop,5a20009c-82d9-43d8-9ca3-f7cc7af0f532,Boston,1,110.13,Pending,2/4/2024,110.13
Headphones,adb7559c-2920-4481-bf7c-c2fd9d33c207,Seattle,9,3090.96,Pending,10/1/2024,343.44
Smartwatch,5f4e5ca4-576c-4480-ba37-817b7bd06c54,Dallas,2,150.58,Cancelled,6/30/2024,75.29
Camera,36f7b028-dded-4872-b703-df05aadf7e6d,Boston,6,1129.92,Delivered,8/25/2024,188.32
Laptop,f818653a-bf1e-4992-b66b-de441ca4484d,New York,9,2299.23,Shipped,2/15/2024,255.47
Tablet,cbcab26f-114a-4c93-9fc5-fc3843d43d47,Dallas,8,3038.8,Cancelled,1/10/2025,379.85
Monitor,863332c1-d791-4d52-a339-7da0af1671aa,Seattle,3,1352.43,Shipped,9/30/2024,450.81
Laptop,c3a1407c-a5e5-419f-b523-63fd8bd3af01,New York,4,39.08,Shipped,4/18/2024,9.77
Headphones,5261eb6c-1ac2-44e1-b324-d2fc53189a37,New York,8,1711.44,Delivered,4/26/2024,213.93
Tablet,acc095f7-2fbf-4a1d-b7ce-eedaed463e4e,Miami,7,1945.93,Cancelled,1/18/2025,277.99
Gaming Console,65b52d09-2f13-48a3-9ae9-f840a2857d63,Boston,4,1409.44,Pending,5/31/2024,352.36
Laptop,84c580f0-563c-4f62-8f87-52ca328a88a5,Miami,3,988.05,Delivered,6/10/2024,329.35
Tablet,278db998-2dfe-48cd-b0a7-8aaa27d0c84a,San Francisco,2,110.4,Shipped,9/6/2024,55.2
Smartphone,ec417bc3-9a13-40b8-a63c-d9796d1cb801,Chicago,2,952.16,Delivered,10/17/2024,476.08
Keyboard,664ad071-415f-42c0-b715-138ab428bfc3,Dallas,10,4529.3,Cancelled,12/23/2024,452.93
Smartphone,c84619e5-2394-40c6-92b6-4e27e3c3af1f,Houston,2,57.68,Cancelled,10/14/2024,28.84
Laptop,cee884a1-dbf8-4e39-843f-85ac06b4e9e2,Miami,8,3953.76,Delivered,10/22/2024,494.22
Smartwatch,40bb486d-d369-4aa6-9eaf-c1cb48d6f652,Phoenix,8,3591.68,Shipped,5/14/2024,448.96
Camera,d002a3f6-2050-4aaf-9c52-ca1821baf0e7,Dallas,9,1060.2,Pending,1/25/2025,117.8
Mouse,5ea5c36c-b790-4fbf-9d9d-948b850f6f14,Dallas,4,22.96,Delivered,5/24/2024,5.74
Camera,e67ab89f-6fcb-4180-b8f0-b5c8c6660f1d,Seattle,7,2683.31,Delivered,2/15/2024,383.33
Mouse,4807fc39-b7b7-4d5e-b45b-4acb51f0068a,Chicago,3,203.58,Cancelled,8/1/2024,67.86
Camera,618d3166-e960-48a3-8f2c-809678d7861f,Los Angeles,8,3822.64,Cancelled,3/19/2024,477.83
Camera,d77321db-ad00-47d9-9da3-6f9f49e7df61,Chicago,5,220.75,Delivered,9/15/2024,44.15
Monitor,87419da3-d260-4f74-b9cd-88b2b56f6373,Houston,3,103.71,Cancelled,5/2/2024,34.57
Mouse,795aff99-b8df-4685-a803-1e451fa16345,Miami,4,1039.2,Cancelled,11/4/2024,259.8
Tablet,060d736f-5240-4df1-88cc-77068092a184,Los Angeles,2,971.38,Shipped,5/29/2024,485.69
Smartwatch,8edbaf45-6aa9-446d-89ad-89aa3ad5f492,Houston,7,3297,Cancelled,6/3/2024,471
Camera,7dcb7af1-e91c-486b-baf7-5c40d0fd1d7d,Phoenix,5,2307.9,Cancelled,2/21/2024,461.58
Tablet,32f37cd9-c411-4c6a-91da-f04a0daa446a,Boston,10,3047.3,Cancelled,9/5/2024,304.73
Smartwatch,d366c84c-450b-4988-91e4-69ec39e35bfb,Phoenix,5,2347.25,Cancelled,7/4/2024,469.45
Keyboard,bf807071-48dd-4b11-8ec6-f84aee52abfa,San Francisco,3,445.2,Shipped,6/27/2024,148.4
Keyboard,5f42f176-8b81-4bed-ad28-24ee6657a406,Dallas,9,3638.52,Cancelled,5/25/2024,404.28
Laptop,c4ad935c-8ce4-4901-8f65-ebddad5b5127,Dallas,7,2074.17,Pending,6/4/2024,296.31
Headphones,2da2641e-6217-49bb-b806-cffd62a527a5,Houston,6,1165.86,Delivered,7/24/2024,194.31
Smartphone,ee65e875-1e9d-4ce4-974f-f32eb3da4df0,Boston,7,2915.01,Shipped,5/12/2024,416.43
Smartphone,3aa36f77-7038-4b7e-9487-e78e2935130e,Phoenix,1,283.24,Shipped,1/22/2025,283.24
Gaming Console,08703129-6214-4016-9cf7-a7109d715361,Seattle,9,2104.56,Delivered,3/8/2024,233.84
Monitor,9469e622-4d53-4063-a48b-5108463d79f8,Dallas,3,461.49,Pending,4/16/2024,153.83
Headphones,65447aee-3f1d-402b-9e1b-24391afc0774,Los Angeles,2,81.48,Pending,7/21/2024,40.74
Mouse,1b3c3a9f-8b87-49e0-9770-b7e882f0c7ef,New York,5,2310.65,Delivered,7/16/2024,462.13
Smartphone,4b31056d-0ec0-4dbb-8fdd-48281de7cc9d,San Francisco,3,774.81,Cancelled,12/31/2024,258.27
Keyboard,60a6162e-7924-4a4f-aeda-a1cb59a8bf5f,Miami,3,949.17,Delivered,12/1/2024,316.39
Camera,9fcbbebe-ab6f-4256-b1d6-91a24229190c,Los Angeles,7,1031.17,Pending,5/27/2024,147.31
Headphones,15db9a28-df58-443a-8f0f-278d3b1906a0,Dallas,1,316.96,Cancelled,7/16/2024,316.96
Gaming Console,84dc143d-e359-4240-ab62-8eddfead9696,San Francisco,2,28.9,Shipped,3/2/2024,14.45
Smartphone,b8b27f7d-b7e4-48b8-bcd9-f4e43fddc8df,Phoenix,9,3140.73,Shipped,5/7/2024,348.97
Monitor,531f297b-46f7-413e-8a4e-cf55b3fece10,Houston,10,2441.6,Pending,6/13/2024,244.16
Tablet,01bd9e1d-771c-4e80-b5ee-326f2f04cd90,Boston,7,922.81,Pending,4/6/2024,131.83
Gaming Console,e57d9761-f2d2-40b4-988f-1894d1951d36,Phoenix,6,43.26,Pending,3/8/2024,7.21
Monitor,718dc817-a291-4b4d-b322-d24d8246a867,Los Angeles,2,219.78,Delivered,11/18/2024,109.89
Headphones,55e949b2-6924-499d-9f3a-85e7b0d7f1f1,Chicago,8,2612.64,Pending,8/26/2024,326.58
Keyboard,9e3595a7-802c-4d6c-9288-18ac9c9f0622,New York,6,320.76,Shipped,6/23/2024,53.46
Mouse,1b729f2f-6290-4160-b5de-ca4ef5624be5,Chicago,6,2036.64,Cancelled,1/5/2025,339.44
Tablet,e8e4a8b1-66f4-4c79-bd0a-5f9926db0f60,Houston,7,2329.81,Pending,7/11/2024,332.83
Camera,581cc79e-4e45-4f4d-8d12-d64e38c52f08,Dallas,1,29.1,Shipped,10/16/2024,29.1
Keyboard,4257e012-520b-4c0b-9ef8-9f2e0a3619eb,Boston,4,1973,Cancelled,7/22/2024,493.25
Tablet,e41f2812-6b11-4492-b20f-0318d37cfc72,Seattle,5,1330.3,Shipped,5/25/2024,266.06
Gaming Console,62d7a868-bc27-4ecf-9f62-0642c41a45e6,Seattle,7,3075.66,Shipped,9/11/2024,439.38
Tablet,2fa597c7-c4be-4860-9201-d6bc6ef3f866,New York,3,630.93,Cancelled,2/12/2024,210.31
Laptop,b66eb5c5-1a6f-4292-b274-8052bee2b196,Phoenix,7,1559.04,Shipped,12/3/2024,222.72
Monitor,01ae40ea-3335-4203-9b37-8e89d902e84a,San Francisco,10,2990.3,Pending,10/6/2024,299.03
Keyboard,25e22c42-4ded-40f1-bd5c-7d21a0714b4b,Chicago,1,76.43,Delivered,7/19/2024,76.43
Smartphone,a2f1ba3d-9c1f-49cc-9a1d-b99bc4dfba2a,Houston,8,2925.84,Delivered,10/22/2024,365.73
Camera,09ba6d79-ad0f-4f80-a4da-3ca911e5c148,Phoenix,4,293.96,Delivered,9/28/2024,73.49
Headphones,70cab7f0-d045-4ea4-8dfe-72b7c72e2b45,New York,7,2650.97,Delivered,9/13/2024,378.71
Camera,7fcf5c74-a21f-4e49-ac9c-07463291a062,Boston,10,4412.3,Pending,4/8/2024,441.23
Gaming Console,27707eda-3ca6-40b8-a769-658fa353bb83,Los Angeles,5,2094.65,Pending,11/16/2024,418.93
Monitor,57292213-702e-48fc-88db-f2c3b74879f3,Los Angeles,6,652.68,Shipped,9/6/2024,108.78
Smartphone,9f4f143e-0622-4996-b039-30bc715e1f6f,Dallas,6,1234.5,Shipped,1/30/2025,205.75
Keyboard,21a65b28-062d-4631-9c50-1f5f56deb753,Boston,5,632.3,Cancelled,8/13/2024,126.46
Laptop,6636ae6c-9d12-45e4-95ed-14a1f99f364d,Seattle,6,2686.2,Delivered,10/27/2024,447.7
Keyboard,ed8956a1-e972-42ff-83a3-0dd2eefdc6ba,Phoenix,7,1845.69,Shipped,2/4/2024,263.67
Camera,44682888-be07-42fd-98d7-cc7aa527770c,Dallas,5,509.55,Shipped,5/24/2024,101.91
Smartphone,5fd161e2-1ff8-4e72-8185-a97f5976783c,New York,3,449.34,Cancelled,5/30/2024,149.78
Laptop,4bed437b-12c6-4d39-a900-f640222dcfe4,Houston,5,1404.25,Shipped,8/15/2024,280.85
Mouse,bedf722d-feac-4cde-bb87-d9b904660d52,Houston,6,2269.26,Cancelled,6/29/2024,378.21
Smartphone,83897cfb-ec39-4cd9-89c1-97674239148e,Miami,4,833.32,Cancelled,1/30/2025,208.33
Tablet,f931d0fe-d89e-4568-b428-19e80d2abb60,Chicago,8,3167.04,Pending,1/5/2025,395.88
Smartwatch,ab803911-a904-4c40-9dbf-66a33af76d80,Houston,1,368.07,Pending,5/23/2024,368.07
Monitor,dc910ba4-4f4f-4eea-ae2e-ab67eb5dec1d,Houston,3,447.27,Pending,6/30/2024,149.09
Camera,1cadcfd3-4922-4593-a108-0ce2d4f798ce,Miami,7,2743.72,Shipped,11/8/2024,391.96
Keyboard,b4cee8d4-1a07-4208-9e33-8e5bac3e3bb2,Phoenix,1,489.89,Shipped,3/29/2024,489.89
Laptop,ce61828a-1274-46c8-986f-548e42c28fbf,Phoenix,5,975.85,Delivered,4/24/2024,195.17
Headphones,5d6003e2-0b1d-48cd-8ab5-2263b14e6f7f,San Francisco,7,2595.39,Cancelled,1/1/2025,370.77
Monitor,76f38bfd-6d65-4b01-8dc2-6bb2cfcba0c8,San Francisco,3,200.07,Pending,4/28/2024,66.69
Tablet,fdd1e50e-d3a8-46a6-8aa8-002658310f85,New York,2,866.02,Shipped,6/28/2024,433.01
Smartwatch,b3dcfb25-9587-4b2b-8f65-1fcf29fdd380,Chicago,6,864.9,Pending,8/18/2024,144.15
Gaming Console,56290dcd-119d-4d7a-a59f-442d8023a94e,Chicago,4,322.12,Cancelled,6/18/2024,80.53
Smartwatch,49fb9348-9705-41cd-a8cb-87d5c3726f3f,Boston,2,330.72,Shipped,12/11/2024,165.36
Keyboard,2aa09a41-ebd8-4391-a0be-d8664102b05c,Los Angeles,5,1438.65,Pending,3/1/2024,287.73
Smartwatch,1b5c8843-0ff6-4153-b876-702bd30deef3,Dallas,2,57.9,Delivered,10/13/2024,28.95
Camera,c73d02a5-83e5-44d4-b544-c40773f1c1b6,Dallas,4,509.72,Delivered,11/19/2024,127.43
Smartphone,b3492952-7928-4c06-a8fe-095340dd9e96,Phoenix,3,1460.97,Delivered,9/5/2024,486.99
Camera,b88e0a0e-50de-4d9b-bdae-3fa8e82e91a7,Phoenix,3,1251.24,Cancelled,7/3/2024,417.08
Gaming Console,887a343a-e144-4b07-be3c-5a447c108a8b,Los Angeles,10,4305,Cancelled,4/2/2024,430.5
Mouse,6d16150d-4e39-405e-8927-c635592cbbfd,Chicago,1,73.92,Shipped,6/19/2024,73.92
Smartphone,d44af7ad-32ba-41a2-9552-387685e95c06,Boston,5,1521.05,Delivered,6/24/2024,304.21
Mouse,cf0beb53-ff15-46ff-9c21-c691d8f5f602,Los Angeles,2,558.82,Cancelled,10/18/2024,279.41
Tablet,53640f52-682e-4191-8a52-4cb680e75a9b,Phoenix,5,2182.45,Delivered,12/20/2024,436.49
Keyboard,b54155ea-07c3-420e-bf35-83e450843237,Los Angeles,1,118.07,Shipped,2/29/2024,118.07
Mouse,7fe0467b-08dd-4115-aa31-67fc930a5c47,San Francisco,8,3814.24,Delivered,11/16/2024,476.78
Laptop,1d415d30-75b7-4837-87da-d461213c90e4,Phoenix,8,354,Pending,6/8/2024,44.25
Keyboard,1b40d9e8-dd69-45e2-a693-6e72e9952867,Dallas,1,261.31,Cancelled,1/5/2025,261.31
Gaming Console,49db50df-6e87-419d-be44-693413468d07,San Francisco,2,409.92,Cancelled,6/3/2024,204.96
Camera,e7ee604a-0ed5-46ec-8f04-fcedc8d7c279,Los Angeles,5,554.6,Pending,5/31/2024,110.92
Mouse,6b1009db-d296-41a0-a5b5-d4aa939b51d2,San Francisco,7,1428.77,Pending,2/11/2024,204.11
Camera,b0a48692-6939-4f6d-a04c-786fc396e0c8,Dallas,7,767.13,Cancelled,4/17/2024,109.59
Tablet,e9e75c05-f295-484f-9b2c-c7778ca5bd95,Boston,9,2842.74,Delivered,5/16/2024,315.86
Monitor,70e64026-b170-41df-a384-82a6774d8c5e,Boston,8,1788,Cancelled,7/29/2024,223.5
Monitor,bb7e20cc-cfd1-4d3e-a1d7-3cea15b93ce2,Houston,10,3473.3,Cancelled,11/11/2024,347.33
Laptop,06ca6b41-a761-4462-960f-064e1b9779b0,Los Angeles,2,997.26,Cancelled,12/9/2024,498.63
Mouse,d020a954-29b7-4895-9634-fc63243f5f73,Chicago,2,146.36,Pending,7/4/2024,73.18
Laptop,c9b5a3e4-0bed-4fb0-91a5-7c50ea75807f,Miami,7,1818.67,Cancelled,8/21/2024,259.81
Laptop,b8b69930-6729-4c40-972b-f04cb1393de5,Boston,9,1241.46,Pending,5/9/2024,137.94
Keyboard,a1c35e59-342e-4bf4-b2cc-286d3fc76de4,Los Angeles,10,602.2,Shipped,8/26/2024,60.22
Tablet,f7a69824-8eb7-46c1-9222-cfd5e8ccbef3,Los Angeles,9,4463.64,Delivered,6/24/2024,495.96
Mouse,a1aa8b40-60b3-4c1a-bdf9-2c16753cf107,Los Angeles,9,3810.87,Delivered,4/5/2024,423.43
Camera,5b3557c2-74e7-406a-a792-d88e649ac3e6,Phoenix,2,265.5,Pending,6/2/2024,132.75
Laptop,a442d60b-6ff2-46ec-96ff-23d1721ade6c,Miami,8,977.52,Cancelled,9/29/2024,122.19
Keyboard,8ce929d8-b9d3-495c-b9c5-93f3ff501baa,Chicago,1,331.25,Shipped,1/23/2025,331.25
Tablet,2c36d49e-ee66-4f00-8e9e-661756b309ab,Miami,7,1306.48,Shipped,7/24/2024,186.64
Headphones,46274ea6-1eee-479d-836f-5bff78b4fcd0,Dallas,3,1039.26,Shipped,2/7/2024,346.42
Tablet,84e27a8b-70aa-43ec-a275-3ede40286ebf,Los Angeles,7,2054.92,Shipped,4/7/2024,293.56
Smartphone,c4bfbc89-c4d4-47a8-8f40-4f77557985ea,Los Angeles,6,1139.16,Pending,8/11/2024,189.86
Laptop,e272d40b-ef08-4b03-be6c-9678b29af3b7,Boston,6,990,Pending,8/19/2024,165
Camera,4c1f6319-dbc2-4dc7-909e-4f9c8dbd13b5,Dallas,9,652.23,Cancelled,12/22/2024,72.47
Tablet,8dbeda4d-744e-47cb-8eff-a3b2583e5f87,Los Angeles,10,1034.9,Shipped,1/16/2025,103.49
Camera,d3608865-ebb9-4985-ae24-62ae7e991310,Miami,9,2538.54,Pending,8/23/2024,282.06
Gaming Console,77e88080-dddc-49e2-b7e2-3e6ed5a5dae4,Boston,3,907.23,Pending,5/18/2024,302.41
Keyboard,e6c6f5bb-cf5b-425c-8e07-d3163d4afe40,Seattle,7,1921.15,Pending,6/27/2024,274.45
Headphones,0a0777c7-0d5d-4d1b-b9b0-2b35766c85bb,New York,10,4893.3,Pending,3/1/2024,489.33
Camera,0ba0d169-d508-42a7-835f-2f2f8c9bfd20,Phoenix,9,1294.38,Shipped,9/16/2024,143.82
Keyboard,d94d7acd-ce5e-4158-a937-d945d3843212,Dallas,2,493.14,Shipped,4/1/2024,246.57
Headphones,7442aa1f-d406-41de-93af-b9980357b02e,Boston,7,2669.66,Pending,3/28/2024,381.38
Camera,1128c9ae-4785-40bc-88c3-2e0ead250881,Miami,5,60,Cancelled,5/14/2024,12
Mouse,84ae7b32-cd97-4c11-976a-f96a18bad8aa,Miami,4,725.84,Cancelled,4/23/2024,181.46
Smartwatch,c420a493-89ca-4d29-9a10-fb6b879d4e56,Houston,2,895.78,Cancelled,10/12/2024,447.89
Smartphone,04813041-094a-4a61-baa8-903742470e38,Miami,1,18.49,Shipped,11/11/2024,18.49
Monitor,f5fcb0be-e08e-4343-a451-2d1b8079e24c,Miami,6,2612.94,Pending,9/26/2024,435.49
Headphones,bf15aa74-35ed-47be-94d7-f45dcad3944f,San Francisco,2,273.56,Shipped,8/9/2024,136.78
Tablet,783dccfb-415d-4d2d-a9c2-117485bdca95,Phoenix,2,218.54,Pending,3/16/2024,109.27
Tablet,9734797c-7401-449d-8281-e508791a5edb,Phoenix,4,376.24,Pending,5/28/2024,94.06
Mouse,707f4912-ce86-4bf0-911e-fcc437d131de,Seattle,5,1764.7,Shipped,6/18/2024,352.94
Smartphone,006b2bde-4970-422b-8cd8-cd0dd161594f,Seattle,7,1708.35,Cancelled,11/13/2024,244.05
Keyboard,6de4f15d-25e8-4091-83df-ee1528ae71af,New York,1,186.69,Cancelled,10/30/2024,186.69
Headphones,3ea310c7-9751-4367-a113-c784e154fe7f,Miami,4,241.72,Pending,3/30/2024,60.43
Keyboard,87f97081-ed93-4943-94a8-143efa64c433,Los Angeles,8,1571.44,Delivered,9/29/2024,196.43
Gaming Console,9ce88aec-9770-4664-8993-5df63f39a3e4,Houston,10,2107.8,Shipped,3/9/2024,210.78
Mouse,d1fad3bd-c1f4-43e7-a3fb-0891debec742,Chicago,6,1660.86,Shipped,1/11/2025,276.81
Tablet,81f735ce-47af-447e-907f-87b98fd656ff,San Francisco,3,1215.72,Pending,11/17/2024,405.24
Laptop,5deca14a-9b37-4c42-b92c-0b6970deb57a,Boston,8,121.28,Delivered,3/21/2024,15.16
Smartphone,75efa5e0-3dbc-4e61-bd4a-d501104090ea,San Francisco,4,384.84,Shipped,8/2/2024,96.21
Laptop,87b14e0c-7f4b-4a8b-9860-d32ea461db8f,Miami,2,596,Shipped,4/19/2024,298
Tablet,75196e04-7389-4bb6-a1f8-b0ce144692b8,Phoenix,9,3364.38,Shipped,4/1/2024,373.82
Headphones,feb9fbb7-c404-4058-b61e-5ad9eb737398,San Francisco,7,594.37,Pending,7/25/2024,84.91
Tablet,bcdd9b3f-5b4b-4403-941e-8f50938eabf7,Miami,2,679.8,Delivered,10/23/2024,339.9
Headphones,3026f183-11ca-4883-8026-a6c2ec831ffd,Seattle,1,489.83,Pending,1/15/2025,489.83
Smartwatch,40dedd8a-aca1-4670-83d0-89612e5cdccd,Chicago,4,1971.6,Cancelled,10/5/2024,492.9
Smartphone,d98566c4-9123-4e76-b9a3-c754fd33ecee,Los Angeles,2,686.3,Cancelled,10/23/2024,343.15
Gaming Console,8e0b51a7-b52f-4455-a70d-92803abc2dbc,Houston,8,3122.8,Pending,7/24/2024,390.35
Headphones,5d20aaf1-de4e-4895-b0cc-c12ff206ad91,Phoenix,6,2408.52,Shipped,12/12/2024,401.42
Mouse,89b99850-9781-475e-ad0f-d318aec2f4a2,Phoenix,5,197.1,Delivered,4/19/2024,39.42
Tablet,c6cb2518-8790-4a77-8e35-5b2ababff5d8,Los Angeles,2,98,Cancelled,11/29/2024,49
Gaming Console,7b52ea36-488b-40e7-858a-93ae25625755,Miami,8,3410.72,Shipped,8/13/2024,426.34
Keyboard,c836dc0c-841d-484e-9ea8-b33bad4c3b90,Boston,9,3612.78,Shipped,2/23/2024,401.42
Tablet,0cb2b39a-ee97-4c89-b82d-ce81c4120395,Los Angeles,4,1040.52,Delivered,6/17/2024,260.13
Smartphone,09da71a4-5bf2-4fa6-9fef-2c84b88a1d6b,Chicago,8,1102.88,Cancelled,1/24/2025,137.86
Smartwatch,64112ac5-2728-4c3d-96f4-83df1d096510,Phoenix,8,3184.32,Pending,7/28/2024,398.04
Monitor,b3925aa3-acc4-4fa5-af2f-01cb68042c14,New York,3,1348.44,Delivered,10/1/2024,449.48
Laptop,725080bf-15e1-4043-8ae8-9294d6fcc88a,Dallas,10,3378.3,Pending,11/13/2024,337.83
Keyboard,6ec6e520-03c5-42a1-b090-473316af7efd,Boston,1,84.16,Pending,10/18/2024,84.16
Laptop,6a34cc80-1401-435a-9e45-088a2e16315f,Miami,3,975.72,Shipped,3/19/2024,325.24
Camera,46448902-fc04-40fc-961c-54701c684a83,Miami,2,106.28,Cancelled,12/12/2024,53.14
Keyboard,9ecaa587-0717-4a55-9d2a-431c68ed29e3,Boston,9,2185.47,Shipped,9/17/2024,242.83
Tablet,3e528070-4ed2-4868-9a42-a9f93fce45b3,San Francisco,10,769.5,Delivered,2/15/2024,76.95
Keyboard,25f339c7-2427-46f5-802e-7f61b7939768,Dallas,3,367.65,Cancelled,7/15/2024,122.55
Camera,9d3c3b55-3bea-4451-8e61-8c7692d41aba,Seattle,9,1504.35,Cancelled,10/14/2024,167.15
Laptop,af8dcecc-aef5-474b-b15e-26be3adcd0ff,Phoenix,1,75.05,Pending,11/21/2024,75.05
Keyboard,255a0924-1418-4487-8459-944e39479dd9,Los Angeles,3,269.7,Pending,6/8/2024,89.9
Camera,5eb52dd7-9580-4bbe-893f-f45e742f86ce,Miami,2,614.46,Cancelled,3/16/2024,307.23
Keyboard,152f85b6-8680-481d-a3e1-a650be25daee,Miami,10,3094,Pending,2/7/2024,309.4
Tablet,08250bf8-8328-4a16-9ff1-23cf8fd7618b,Houston,10,2346.1,Pending,9/6/2024,234.61
Camera,62d9f18c-0ddd-4b49-8cc7-a1f7a806ad44,Dallas,3,925.05,Delivered,12/25/2024,308.35
Mouse,31fe301b-409d-48b9-9320-e3c9805948d8,Los Angeles,3,441.48,Delivered,8/10/2024,147.16
Smartphone,17bb1d74-38a6-4cb9-b8aa-98a4769bb067,Los Angeles,5,533.5,Pending,4/6/2024,106.7
Tablet,fd745b9e-68f2-4441-a8d1-112d2ab70448,Miami,2,363.54,Delivered,1/20/2025,181.77
Camera,09966d8b-94cc-4b76-afc0-698351dadacb,Phoenix,7,2505.44,Pending,8/11/2024,357.92
Laptop,234188b7-c5b5-4180-839e-ecb32a260473,San Francisco,8,1494.88,Shipped,4/4/2024,186.86
Camera,5a84c6ea-5d7a-4daa-a198-bc6f1557a070,Seattle,5,52,Shipped,11/14/2024,10.4
Keyboard,a7fba13f-85fa-4691-83bd-2d6172ea0234,San Francisco,9,3482.46,Cancelled,4/14/2024,386.94
Headphones,3083a528-477c-4e6c-bcf0-fb4642299e62,Phoenix,3,273.39,Cancelled,7/1/2024,91.13
Laptop,d4fa4bdf-51ca-47bf-8ad8-50c9e80fd082,San Francisco,7,2468.97,Cancelled,9/9/2024,352.71
Gaming Console,50a5ed85-4976-4c63-95c7-e1297d625334,Phoenix,1,32.82,Cancelled,12/10/2024,32.82
Smartwatch,f1628bdb-2d79-4f5c-9d2c-8e7acc8e7064,Dallas,6,1301.52,Cancelled,6/15/2024,216.92
Monitor,aeec0abf-e9ff-4e8d-ae14-0404114892ff,Phoenix,2,532.64,Pending,1/24/2025,266.32
Gaming Console,4b34d6b5-ac33-4780-b8ce-191c9eb3558a,Houston,4,1420.64,Cancelled,10/18/2024,355.16
Monitor,b0f475bc-2870-4409-84e6-6ffa544ff9c5,Dallas,9,3876.66,Shipped,7/17/2024,430.74
Keyboard,eb2da61f-cb4d-44ac-b781-8049f72b9732,Boston,6,1860.72,Delivered,3/9/2024,310.12
Keyboard,d555abb2-ae87-44bd-b538-494babf29d7d,Miami,10,4735.9,Shipped,4/2/2024,473.59
Monitor,d66d22e9-208b-4837-886f-f95f6f712fd3,New York,10,1667.8,Pending,10/17/2024,166.78
Tablet,ff729823-62ed-4554-a566-37914e827dba,Seattle,1,433.84,Cancelled,5/30/2024,433.84
Gaming Console,2adfa04f-3cc7-4555-997d-ee5c5eadc832,Los Angeles,3,705.39,Cancelled,1/1/2025,235.13
Smartwatch,8e07a14c-1cc9-4a98-87ba-0d51de5e0a24,Phoenix,3,1181.7,Cancelled,11/11/2024,393.9
Mouse,d2e81332-a700-4ce7-b716-4ec03e37fb68,Chicago,2,331.02,Cancelled,10/21/2024,165.51
Mouse,49b0da4d-d166-4125-a1bf-96321111ee4c,Phoenix,3,199.29,Shipped,4/11/2024,66.43
Smartwatch,5717ac16-3b53-4891-9dc9-11609ee4eabe,Houston,1,136.96,Cancelled,1/31/2025,136.96
Smartphone,bde2d58a-783d-481f-aba6-5f6d4f941bb4,San Francisco,1,242.33,Pending,12/27/2024,242.33
Laptop,1aea4b75-8404-433a-a2a3-305b9f2824db,Boston,6,2638.44,Pending,3/23/2024,439.74
